,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA,EMA,RSI,MACD,Signal,Middle Band,Upper Band,Lower Band
305,2019-12-16,1235.0913621818038,1235.821177838007,1214.6078219169842,1223.5115966796875,5663788,0.0,0.0,1218.7629272460938,1223.0663400067033,39.93166803910964,1.8276457313850187,3.560598214218231,1228.4548828125,1252.0704861767867,1204.8392794482133
306,2019-12-17,1226.0902321564,1240.4919744608458,1221.5653515902325,1236.8914794921875,6213677,0.0,0.0,1220.2906616210937,1225.5800017313368,46.28682199231497,2.7728926226263866,3.4030570958998623,1228.4159545898438,1251.9700852653898,1204.8618239142977
307,2019-12-18,1248.471235903965,1264.040635572292,1239.372891729805,1257.569580078125,8723586,0.0,0.0,1224.251123046875,1231.39628870348,62.70544882030807,5.13140584486905,3.7487268456937,1229.3403869628905,1255.9145600597897,1202.7662138659914
308,2019-12-19,1269.8792045729008,1270.365748329442,1251.4878268186187,1254.115234375,6509188,0.0,0.0,1228.4548583984374,1235.5270060983016,56.90087531346022,6.645205939028074,4.328022664360574,1229.6055541992187,1257.088119329514,1202.1229890689233
309,2019-12-20,1254.0666135894096,1264.624590032152,1245.6007991921203,1261.8026123046875,7513022,0.0,0.0,1233.383544921875,1240.3043890449171,65.62345249810343,8.36874093666006,5.136166318820472,1231.1600646972656,1262.193932323425,1200.1261970711062
310,2019-12-23,1264.0407217519564,1268.906159480024,1254.1152763007387,1267.3492431640625,5097891,0.0,0.0,1239.1685546875,1245.2216352483981,74.89408806769859,10.066184881573463,6.12217003137107,1232.6829528808594,1267.6420363880138,1197.723869373705
311,2019-12-24,1263.651440172939,1266.084158993072,1252.3149467140986,1254.455810546875,3589604,0.0,0.0,1243.02685546875,1246.9005762117577,68.04625706768924,10.252840813321882,6.948304187761233,1233.3689758300782,1269.5118411085818,1197.2261105515745
312,2019-12-26,1254.990844663413,1257.0830064511215,1230.6150751582827,1236.2589111328125,7474879,0.0,0.0,1245.1384521484374,1244.9657280155857,60.66056531009608,8.830635213275627,7.324770392864112,1232.9821655273438,1268.8104145312716,1197.153916523416
313,2019-12-27,1237.767261029412,1244.5788733149511,1235.8210860906863,1240.6865234375,3546496,0.0,0.0,1246.2477661132812,1244.18769081957,61.99744844645325,7.9689373889607396,7.453603792083438,1233.4541076660157,1269.4344981796423,1197.473717152389
314,2019-12-30,1247.498300212703,1254.0666414969744,1239.762301325271,1247.644287109375,4667095,0.0,0.0,1248.0285278320312,1244.8161628722617,65.71772330046788,7.7580391883054745,7.514490871327846,1233.804425048828,1270.2131998451448,1197.3956502525114
315,2019-12-31,1247.4493894281215,1247.4493894281215,1234.5073978173682,1237.864501953125,4178528,0.0,0.0,1249.463818359375,1243.5522245233278,58.81427380435166,6.724241050674664,7.356440907197209,1234.1133728027344,1270.5512949104643,1197.6754506950044
316,2020-01-01,1241.7569784305267,1245.5520435703,1236.4049969933108,1244.189697265625,1836849,0.0,0.0,1250.1936401367188,1243.668128658291,61.14218767120594,6.342229702238228,7.153598666205413,1235.2421508789062,1271.4477011496747,1199.0366006081376
317,2020-01-02,1244.5789330784316,1253.3367207232368,1244.5789330784316,1252.120361328125,3068583,0.0,0.0,1249.6487182617188,1245.2048982346244,59.09621908095856,6.60330250600191,7.043539434164713,1236.9499206542969,1272.9456578193026,1200.9541834892912
318,2020-01-03,1247.6926958564266,1250.4173882631765,1229.5932928261334,1234.26416015625,5427775,0.0,0.0,1247.6636108398438,1243.2156731294654,51.56515930361415,5.308169110556037,6.696465369442978,1238.0592346191406,1272.1443466436579,1203.9741225946234
319,2020-01-06,1226.0902203866235,1227.8418253583557,1202.7361209506878,1207.5528564453125,5445093,0.0,0.0,1242.2386352539063,1236.7315246414375,45.06914229160758,2.102155252732473,5.777603346100878,1237.8110900878905,1272.7409850872,1202.881195088581
320,2020-01-07,1225.019871038398,1237.2320478278557,1218.5488154405489,1226.674072265625,7362247,0.0,0.0,1238.1711181640626,1234.9028969367444,46.951238612811935,1.0917040021809044,4.840423477316883,1238.6698364257813,1271.4471761166792,1205.8924967348835
321,2020-01-08,1213.3913405534247,1228.1823409704944,1206.677132219159,1223.462890625,5666055,0.0,0.0,1235.071826171875,1232.8228957891545,38.63864816332904,0.03143620774221745,3.8786260234019503,1239.0493408203124,1270.8773241071551,1207.2213575334697
322,2020-01-09,1230.955809376371,1241.4652029309393,1229.106919186294,1237.18359375,4773158,0.0,0.0,1235.1642944335938,1233.6157499638537,44.72093706564118,0.2949128436348474,3.1618833874485297,1240.1513732910157,1269.9560821328407,1210.3466644491907
323,2020-01-10,1249.5416675816125,1252.2663601667116,1240.783879853205,1248.1793212890625,4607290,0.0,0.0,1235.91357421875,1236.2636720229825,45.83829298488984,1.3751316316397606,2.804533036286776,1241.0806701660156,1270.6574324938672,1211.503907838164
324,2020-01-13,1248.1792667222849,1261.6079214994866,1241.6596281013074,1251.3905029296875,3725784,0.0,0.0,1236.2881958007813,1239.0140049151107,45.05427907342732,2.4619485151506524,2.736016132059551,1242.1583618164063,1271.5803902834534,1212.7363333493593
325,2020-01-14,1254.3098429472425,1257.7643512389882,1243.1193362025615,1254.79638671875,3943145,0.0,0.0,1237.9813842773438,1241.8835288794087,50.11214132862152,3.5570812644343732,2.9002291585345157,1243.7226013183595,1272.2844300036538,1215.160772633065
326,2020-01-15,1251.7797839526586,1253.2879983068372,1239.8107601867498,1249.6876220703125,5893724,0.0,0.0,1238.5311767578125,1243.3024549141182,54.83871535291903,3.967017933491661,3.113586913525945,1244.3624084472656,1272.8531306996676,1215.8716861948635
327,2020-01-16,1247.546949261211,1256.2560353774008,1244.919541587734,1252.9962158203125,3575200,0.0,0.0,1238.6187622070313,1245.0649568970625,54.47156346195971,4.50691860943698,3.3922532527081524,1244.133740234375,1272.2490794563348,1216.018401012415
328,2020-01-17,1247.2549223516692,1250.3201717809395,1237.6700340859354,1243.7518310546875,8459407,0.0,0.0,1239.567529296875,1244.8262067439034,48.6091495080314,4.141113019720933,3.5420252061107087,1243.6155700683594,1271.3355573314427,1215.895582805276
329,2020-01-20,1269.7332380192536,1269.7332380192536,1218.792129650751,1221.1275634765625,11089225,0.0,0.0,1240.925,1240.5173625134776,44.522366533896374,2.0025361495263496,3.234127394793837,1241.5818176269531,1269.6498102657672,1213.513824988139
330,2020-01-21,1216.359418524061,1216.359418524061,1205.0716268771778,1210.8614501953125,7492402,0.0,0.0,1239.3437377929688,1235.1253784556293,39.366686425422905,-0.5147571717745905,2.484350481480152,1238.7574279785156,1267.272780149325,1210.2420758077062
331,2020-01-22,1214.461990257422,1221.2249013604762,1201.1793211589109,1207.4556884765625,9184155,0.0,0.0,1237.743017578125,1230.0945257321625,35.32613970231425,-2.752814045836203,1.436917576016881,1236.407421875,1267.1363019190737,1205.6785418309262
332,2020-01-23,1206.628571563054,1213.2941975763615,1197.8707835436448,1211.3480224609375,5754460,0.0,0.0,1235.1594604492188,1226.6860705919396,41.710711885541606,-4.1644067313666255,0.31665271454017985,1235.1618774414062,1267.8716961876464,1202.452058695166
333,2020-01-24,1212.4670817707752,1220.2517821352749,1205.7527539493744,1211.05615234375,5915878,0.0,0.0,1231.4471435546875,1223.8442672740869,51.566657313705946,-5.246180876314384,-0.7959140036307328,1233.6803588867188,1267.981945395986,1199.3787723774515
334,2020-01-27,1201.7631614481572,1201.7631614481572,1179.138875210368,1180.5498046875,9444276,0.0,0.0,1224.3630737304688,1215.9725468037982,31.279689416744787,-8.467493983808254,-2.330229999666237,1230.325634765625,1271.3432830739384,1189.3079864573115
335,2020-01-28,1185.999149470898,1194.756937391485,1180.5984660724953,1190.2806396484375,6706079,0.0,0.0,1217.9114990234375,1211.301290957369,37.20933515401273,-10.118570193834785,-3.887898038499947,1227.9464416503906,1272.4913484143808,1183.4015348864004
336,2020-01-29,1192.324207707116,1208.5747220760636,1189.3562432024708,1202.5902099609375,6894175,0.0,0.0,1213.2017578125,1209.7174580489268,36.51872846789915,-10.314877054894623,-5.173293841778882,1225.8664672851562,1271.0974549833134,1180.635479586999
337,2020-01-30,1205.606688570565,1205.606688570565,1184.4420358324885,1193.053955078125,6055992,0.0,0.0,1207.2075317382812,1206.6877302360538,28.270093764646205,-11.111857155437747,-6.361006504510655,1222.9131469726562,1268.6370383810915,1177.189255564221
338,2020-01-31,1198.3085467761418,1204.487747390106,1187.4100143591634,1193.2972412109375,5589134,0.0,0.0,1202.1620727539062,1204.2530958678508,26.551521613594304,-11.590233472556747,-7.406851898119874,1220.8648010253905,1268.0933486315037,1173.6362534192774
339,2020-02-03,1164.785650148218,1165.7100356898566,1146.0050152926124,1160.69873046875,6538505,0.0,0.0,1196.119189453125,1196.3341203407415,19.262570937313598,-14.433398299048804,-8.812161178305661,1218.5220947265625,1272.672037311634,1164.372152141491
340,2020-02-04,1165.7588931762718,1200.7900452249744,1165.7588931762718,1196.703125,10448852,0.0,0.0,1194.7033569335938,1196.40121209697,35.59910578551991,-13.624320484844247,-9.774593039613379,1217.0235473632813,1271.8778561370398,1162.1692385895228
341,2020-02-05,1201.665838774086,1214.4132619169957,1194.2703971540475,1211.1534423828125,9010341,0.0,0.0,1195.0731323242187,1199.083435785305,39.27681640549236,-11.682432827965613,-10.156160997283827,1216.4080749511718,1271.2343921480312,1161.5817577543123
342,2020-02-06,1211.1534106960678,1215.0943438978352,1203.9038373700569,1206.4339599609375,5913775,0.0,0.0,1194.5817260742188,1200.419894726329,40.2093611046703,-10.404360665170998,-10.205800930861262,1214.8705932617188,1268.9635499237281,1160.7776365997095
343,2020-02-07,1212.467067252274,1213.4401547861844,1198.4545830069453,1208.769287109375,3407724,0.0,0.0,1194.3530395507812,1201.937966068701,46.371411428804905,-9.098159959799204,-9.984272736648851,1212.9000915527345,1264.7070710588396,1161.0931120466294
344,2020-02-10,1209.4991191983916,1209.4991191983916,1193.0540346798775,1206.9205322265625,4609917,0.0,0.0,1196.9901123046875,1202.843887188312,48.78271335320166,-8.118579626187511,-9.611134114556585,1210.6765930175782,1259.2438319070425,1162.1093541281139
345,2020-02-11,1209.8398100249938,1221.2248869550758,1204.7311003385282,1207.21240234375,5806760,0.0,0.0,1198.6832885742188,1203.6381626711188,49.923378865176794,-7.235299644622955,-9.13596722056986,1208.2973937988281,1252.202607338274,1164.3921802593823
346,2020-02-12,1211.688450628228,1219.181295297688,1210.5694950838104,1215.38623046875,3148965,0.0,0.0,1199.962890625,1205.7741749979607,51.23840527571654,-5.808774342603783,-8.470528644976644,1206.58232421875,1246.1449149258221,1167.019733511678
347,2020-02-13,1225.9929634537548,1225.9929634537548,1200.4007147221407,1207.9908447265625,4556070,0.0,0.0,1201.4565795898438,1206.1772058577064,49.099202838815025,-5.214874756722111,-7.819397867325738,1204.3320556640624,1237.358850834899,1171.305260493226
348,2020-02-14,1209.742416487304,1214.8025431097233,1182.3013945959096,1186.5343017578125,7344429,0.0,0.0,1200.7802856445312,1202.6057687486348,51.857450831069535,-6.401773098547437,-7.535872913570078,1201.4711791992188,1229.682049690037,1173.2603087084005
349,2020-02-17,1192.032268323409,1199.8169688512353,1181.766146988297,1184.3935546875,5076345,0.0,0.0,1203.1497680664063,1199.2944571011556,48.08243612162794,-7.4294963736940645,-7.514597605594876,1199.6344787597657,1227.233507010413,1172.0354505091184
350,2020-02-18,1184.1503041791664,1185.7072205558256,1171.1109068025737,1180.5985107421875,5264558,0.0,0.0,1201.539306640625,1195.8951941267976,42.41611913558003,-8.45276459488855,-7.702231003453611,1198.1213317871093,1226.437725132158,1169.8049384420606
351,2020-02-19,1189.5995097392656,1196.8976662407335,1181.2309807079355,1194.1729736328125,5006134,0.0,0.0,1199.841259765625,1195.5820631278912,50.37543914543874,-8.07527952796977,-7.776840708356843,1197.4571960449218,1225.4732588021006,1169.441133287743
352,2020-02-20,1196.8975785827024,1196.8975785827024,1181.425464175713,1184.3447265625,5561707,0.0,0.0,1197.6323364257812,1193.5389110250926,47.17787336351749,-8.471522851200916,-7.915777136925659,1196.10703125,1223.9062997633075,1168.3077627366927
353,2020-02-24,1176.414241472639,1182.0581972344382,1167.7051547078213,1177.3873291015625,8284042,0.0,0.0,1194.494140625,1190.6022597662688,56.27523971706731,-9.240434393622763,-8.18070858826508,1194.4235900878907,1222.4876835021528,1166.3594966736287
354,2020-02-25,1171.5974468460747,1176.4628847482593,1165.758921363453,1167.9970703125,6943340,0.0,0.0,1190.6017944335938,1186.492225320129,36.50494329046165,-10.486634344292952,-8.641893739470655,1193.7959533691405,1223.66961305762,1163.9222936806611
355,2020-02-26,1165.2723165499758,1172.2784992481784,1153.7412530826807,1166.9752197265625,6907393,0.0,0.0,1186.578076171875,1182.9436788485714,26.230171448988273,-11.425011168975061,-9.198517225371535,1192.630682373047,1224.8107874489413,1160.4505772971527
356,2020-02-27,1162.8396077751297,1170.137764309283,1149.2163822447096,1167.1697998046875,10327549,0.0,0.0,1181.7564331054687,1180.0757008405924,27.79284404480481,-12.014485071892977,-9.761710794675825,1190.8596618652343,1224.5931064641331,1157.1262172663355
357,2020-02-28,1143.8643810413869,1153.1087124917426,1138.6096846704809,1145.95654296875,12156528,0.0,0.0,1175.5530029296874,1173.8722175911664,20.72546583285545,-14.031632007565577,-10.615695037253776,1188.5047912597656,1227.722958247624,1149.2866242719072
358,2020-03-02,1167.8995828703764,1168.8240872766328,1134.7660244008998,1147.85400390625,7332449,0.0,0.0,1171.6849731445313,1169.141633284818,22.483921046795302,-15.300748739844039,-11.552705777771829,1186.2326293945312,1229.3531984246983,1143.112060364364
359,2020-03-03,1143.3778304290763,1153.4492624549855,1136.566217822265,1149.994873046875,11184775,0.0,0.0,1168.2451049804688,1165.6604041506466,23.796682028886337,-15.94992187511366,-12.432148997240196,1185.6974365234375,1230.3894536173457,1141.0054194295294
360,2020-03-04,1146.637598981371,1148.2432170673394,1102.6053908692547,1117.9315185546875,17144435,0.0,0.0,1161.9784057617187,1156.9824249513813,13.382013659234659,-18.834528286737395,-13.712624855139637,1181.758856201172,1235.3624382139167,1128.1552741884273
361,2020-03-05,1121.9698759279586,1133.646925807521,1111.9957291558324,1120.3642578125,9774854,0.0,0.0,1154.5975341796875,1150.3245763806756,15.799403688214113,-20.685844385970313,-15.107268761305775,1177.2193969726563,1235.51357874355,1118.9252152017627
362,2020-03-06,1094.7234654114222,1110.1955808129237,1071.3693648159783,1104.3570556640625,11526783,0.0,0.0,1146.5987670898437,1141.9668453412912,16.501328609388835,-23.17749740563272,-16.721314490171167,1172.1155517578125,1237.1272116115206,1107.1038919041043
363,2020-03-09,1080.1270443992846,1088.3010025463504,1036.3381101668813,1077.499755859375,17210295,0.0,0.0,1136.610009765625,1130.2455563445792,13.733839812869832,-27.00797884527924,-18.77864736119278,1165.5520751953125,1240.6982746397507,1090.4058757508742
364,2020-03-11,1075.261612187303,1089.857923664959,1062.6114755733347,1083.8248291015625,17769120,0.0,0.0,1128.1927856445313,1121.805424118576,17.721459201605185,-29.196720810351508,-20.862262051024526,1159.3972900390625,1240.226394414979,1078.5681856631459
365,2020-03-12,1046.069081602266,1050.9345191911136,976.4446815843644,993.8142700195312,29500385,0.0,0.0,1110.876690673828,1098.534305191477,5.739468988557462,-37.759150472603096,-24.241639735340243,1148.7273834228515,1255.2394513851416,1042.2153154605614
366,2020-03-13,953.6743725153874,1052.3454073125324,894.4620231380061,1041.009033203125,33171182,0.0,0.0,1098.2606140136718,1088.0751648299583,22.82289142404821,-40.27247863809657,-27.447807515891512,1140.0085235595702,1251.9552859921305,1028.06176112701
367,2020-03-16,1007.1456214557476,1009.0917965696716,968.2221191772644,972.6010131835938,15993161,0.0,0.0,1080.9250610351562,1067.0798645306193,18.5096530619102,-47.239714796231056,-31.406188971959423,1128.239031982422,1258.1463905440783,998.3316734207656
368,2020-03-17,980.8722077401168,982.8183827554742,929.0066554593524,948.8576049804688,21338419,0.0,0.0,1061.0254211425781,1045.5849082487737,17.727138632196557,-54.05409232896477,-35.935769643360494,1116.3551971435547,1265.8212474029888,966.8891468841207
369,2020-03-18,958.4911454131758,966.2758450713538,841.7206505405046,853.3004150390625,30590703,0.0,0.0,1031.355975341797,1010.6240913015533,13.866160925139141,-66.39978683194295,-42.028573081076985,1099.8005401611329,1286.293346733505,913.3077335887608
370,2020-03-19,824.2051584811538,895.1919074449063,773.6046056582259,871.4485473632812,33610024,0.0,0.0,1006.7076782226562,985.3194469491401,17.287423484823634,-73.86793251830488,-48.396444968522566,1084.3430419921874,1292.6144127221562,876.0716712622186
371,2020-03-20,851.4516184116632,889.9858621850447,802.3593389344461,859.09033203125,44318732,0.0,0.0,980.5802856445313,962.3686987822509,17.63286594432651,-79.86308454956759,-54.689772884731575,1067.5889099121093,1291.9489255766393,843.2288942475793
372,2020-03-23,773.2152994018105,816.1771360426229,744.4119333205443,750.78564453125,25138477,0.0,0.0,945.22314453125,923.8990525547962,13.87341773276593,-92.28971053361033,-62.20976041450733,1045.910955810547,1304.015970481292,787.8059411398019
373,2020-03-24,773.8477929156765,788.2008327717044,718.8683521112304,747.0392456054688,30528636,0.0,0.0,912.1770935058594,891.7427240185548,13.444572447632979,-101.27279450340848,-70.02236723228756,1024.3935516357421,1306.9438665290995,741.8432367423846
374,2020-03-25,749.7152514006233,844.1047357716338,734.92431001243,833.6926879882812,23614021,0.0,0.0,887.1638793945312,881.1881720130505,26.538161234537228,-100.24419201612102,-76.06673218905426,1007.6783325195313,1293.9875543639805,721.3691106750821
375,2020-03-26,846.6834675772874,912.4642226866712,818.3666431584336,876.8491821289062,28521578,0.0,0.0,875.4673706054688,880.3992647613878,31.16581265526783,-94.85323962863947,-79.82403367697131,993.1720306396485,1274.8600709930097,711.4839902862874
376,2020-03-27,919.519052876494,962.0429888690962,848.629592259005,880.1090087890625,27617968,0.0,0.0,859.3773681640625,880.3464909482377,32.30710687912058,-89.28856723104309,-81.71694038778567,978.8189910888672,1252.3116257321944,705.3263564455399
377,2020-03-30,856.3170067505989,863.1286193042969,805.7164563516999,809.2682495117188,19634222,0.0,0.0,843.044091796875,867.423174323416,30.210362432702837,-89.56236233503853,-83.28602477723624,961.9845764160157,1233.6019904353504,690.3671623966809
378,2020-03-31,830.8221179998235,850.0892391402771,815.447346964211,838.7041625976562,17605546,0.0,0.0,832.0287475585938,862.2015358278232,32.511812415026085,-86.40805645997398,-83.91043111378379,946.5270843505859,1208.6271167728169,684.4270519283551
379,2020-04-01,840.6016916497333,840.6016916497333,797.9318245453942,807.3221435546875,14551752,0.0,0.0,827.4309204101562,852.2234645054349,35.4799717800352,-85.45543592356512,-84.21943207574006,929.3934478759766,1180.0413127373308,678.7455830146223
380,2020-04-03,820.3127909922501,821.2858785260488,788.2009023768951,791.947265625,17498140,0.0,0.0,819.4807922363282,841.2641556180831,29.59745575429197,-84.96171566950397,-84.36788879449284,913.0942352294921,1154.33979041957,671.8486800394144
381,2020-04-07,850.4785526909618,882.8823575225302,822.599569512206,871.9837646484375,30206319,0.0,0.0,820.7701354980469,846.8495390781475,41.91176896288844,-77.2219951418657,-82.93871006396742,900.6752105712891,1121.7214310681352,679.628990074443
382,2020-04-08,856.2683332703111,919.5676614753712,842.7910361412028,864.9774780273438,28109676,0.0,0.0,832.1893188476563,850.1455279780014,43.070744465437315,-70.83699485617524,-80.51836702240898,888.7062316894531,1088.1869813527637,689.2254820261426
383,2020-04-09,888.4289092670048,905.8471997007816,866.0478962186575,900.1546020507812,22228573,0.0,0.0,847.5008544921875,859.238086900325,54.299490608889,-62.2210902104606,-76.8589116600193,879.8389739990234,1058.6833405045263,700.9946074935204
384,2020-04-13,908.8637634741236,921.221987125783,862.3501908836155,871.25390625,17079028,0.0,0.0,851.2569763183594,861.4227813275386,49.98248474898926,-57.06713392558447,-72.90055611313234,869.2104278564453,1020.0916043464782,718.3292513664124
385,2020-04-15,905.4579623095002,905.4579623095002,820.3128019633624,840.0664672851562,28989376,0.0,0.0,847.5787048339844,857.5398151380145,48.344202975926564,-54.866683147728054,-69.29378152005148,861.5230377197265,1000.9018840751667,722.1441913642864
386,2020-04-16,841.7206898044544,866.7290505014316,833.2061741561434,856.07373046875,26927198,0.0,0.0,845.1751770019531,857.2732542890573,60.91826215171235,-51.24048922851989,-65.68312306174516,852.2762725830078,963.1390302411997,741.4135149248158
387,2020-04-17,890.3750980179833,895.2405357120707,863.3719188157986,885.8015747070312,27941731,0.0,0.0,852.8285095214844,862.4602216377797,63.65377242275273,-45.44406494541954,-61.635311438480045,847.9363006591797,944.889151896987,750.9834494213724
388,2020-04-20,925.4062651522032,935.088498206596,909.8368642663615,919.4217529296876,33116493,0.0,0.0,860.9002685546875,872.8168636908538,59.41843272548054,-37.70287426773109,-56.848824004330254,846.4645080566406,937.6912928191825,755.2377232940987
389,2020-04-21,900.1059497835607,908.8637374030764,883.5634620578088,896.8461303710938,16589003,0.0,0.0,869.8526672363281,877.1858212690793,52.30097348391951,-33.00908081532475,-52.080875366529156,848.6417938232422,942.5934235983028,754.6901640481816
390,2020-04-22,894.4134400451912,907.8906787758948,882.8823170104173,903.6090698242188,19144677,0.0,0.0,881.01884765625,881.9900482791046,52.6824381933217,-28.415941706035483,-47.347888634430426,850.2498199462891,946.9069513207197,753.5926885718585
391,2020-04-23,909.8368908252712,932.7044490438742,887.9910626911163,929.25,20450611,0.0,0.0,886.7454711914063,890.5827667738129,65.27124077039639,-22.448069720848707,-42.36792485171408,853.7578033447265,956.6569464135395,750.8586602759136
392,2020-04-24,907.8906683715692,932.607115469037,901.0790556399498,912.8047485351562,16642284,0.0,0.0,891.5281982421875,894.623127094057,59.754056477348314,-18.82843999493946,-37.66002788035916,861.8587585449219,955.739844082238,767.9776730076057
393,2020-04-27,919.7136568259012,931.633978473358,901.3709221655112,904.679443359375,13710536,0.0,0.0,891.9806823730469,896.4515482332057,63.651220691975915,-16.426151135443888,-33.4132525313761,869.7407684326172,948.2431256910077,791.2384111742267
394,2020-04-28,918.3999898514968,918.3999898514968,897.1866937858297,906.333740234375,14720718,0.0,0.0,895.4886657714844,898.2483104152365,66.68084842771145,-14.224856681304118,-29.575573361361705,873.3728210449219,951.5738989885365,795.1717431013074
395,2020-04-29,909.8368120020943,965.9839725998776,908.9610094955548,950.8037719726562,27938889,0.0,0.0,906.5623962402344,907.8038488802218,62.824552124275264,-8.79062223604626,-25.41858313629862,877.0705505371094,962.6130223730584,791.5280787011604
396,2020-04-30,974.4498509266324,991.5761672516834,965.4000896192272,974.8390502929688,21896567,0.0,0.0,918.4389282226563,919.9920673189031,66.93668554446455,-2.5155089757646465,-20.837968304191826,881.8070526123047,977.8979658087096,785.7161394158998
397,2020-05-04,931.7312465018854,934.1639651611592,892.8077479535037,898.1597290039062,13361162,0.0,0.0,919.6747436523438,916.0225512616308,49.72735150567303,-3.6873118635518267,-17.407837016063826,886.2516265869141,976.2450759490497,796.2581772247785
398,2020-05-05,912.7560539112958,918.5945787764,883.6120720811413,886.9205932617188,14836429,0.0,0.0,916.4246276855469,910.7312861707377,52.24985629592153,-5.4599396341172906,-15.01825753967452,888.6624481201172,975.8317865050956,801.4931097351389
399,2020-05-06,894.2674911442919,924.433206297146,881.2767956338741,920.9301147460938,16892923,0.0,0.0,918.8330261230469,912.5856186389842,61.519270456927785,-4.073518770318287,-12.829309785803275,894.3428466796875,973.6456812882572,815.0400120711178
400,2020-05-07,915.1887515506228,917.9133845464804,896.554103027848,900.1058959960938,10915865,0.0,0.0,918.4827087402343,910.3165781584587,56.18759744469121,-4.602060970813909,-11.183860022805403,899.7507781982422,962.7226286215455,836.7789277749389
401,2020-05-08,916.6484311228386,918.5459636390228,900.3005728921511,904.0469360351562,10403742,0.0,0.0,915.96240234375,909.1766432269492,52.76425542869761,-4.649330885797667,-9.876954195403856,901.3539367675781,962.9672535526207,839.7406199825356
402,2020-05-11,911.782969898231,928.325457078882,889.4019578302915,891.1535034179688,14275392,0.0,0.0,913.7972778320312,905.8997087162254,45.430231922535526,-5.661917826990248,-9.033946921721135,902.6627380371094,962.0960207554718,843.229455318747
403,2020-05-12,876.7518620783501,884.9258210645132,847.6565212556893,877.2870483398438,24784209,0.0,0.0,911.0580383300781,900.6974068296105,46.74652068501996,-7.496887854646843,-8.726535108306276,901.5193603515625,962.0259677864599,841.012752916665
404,2020-05-13,925.4062004190118,934.1639878046808,897.283948279123,902.6846313476562,22173483,0.0,0.0,910.6931274414062,901.058720378346,49.85520436394506,-6.823089797576358,-8.345846046160293,903.0908966064453,961.8964655355259,844.2853276773648
405,2020-05-14,873.8325798242786,886.4827173941178,866.0478797813006,869.6483154296875,19777445,0.0,0.0,902.5775817871094,895.3477376604081,40.875911181141916,-8.852804956603336,-8.447237828248902,904.5699890136718,957.9376792363712,851.2022987909725
406,2020-05-15,866.5344737122417,868.3833638365315,851.4516165055716,864.2477416992188,12174814,0.0,0.0,891.5184509277344,889.6931929401919,42.3065214279912,-10.772965963324395,-8.912383455264,904.9786895751953,956.8878815839446,853.069497566446
407,2020-05-18,864.1016855230143,864.1016855230143,808.92761331888,814.1336669921875,23324982,0.0,0.0,883.1158447265625,875.955097313282,37.33842538190365,-16.152300734811206,-10.360366911173443,901.3952941894531,966.9735671717774,835.8170212071288
408,2020-05-19,837.6823613791038,843.9587877132423,803.8675703197086,808.295166015625,23730346,0.0,0.0,875.2533020019531,863.6532916227989,36.44923313240551,-20.648556821886473,-12.41800489331605,895.83896484375,972.8251518484012,818.8527778390987
409,2020-05-20,813.9391026860928,840.747653126608,809.803480549764,834.0333251953125,20007153,0.0,0.0,866.563623046875,858.2678431814377,32.9787444160831,-21.882766906293682,-14.310957295911578,892.6983245849609,974.4866225324477,810.9100266374742
410,2020-05-21,838.266248426792,860.2093599264979,829.3624739420267,836.4173583984375,24239454,0.0,0.0,860.1947692871094,854.2950277663467,28.463300831250308,-22.410185071248748,-15.930802850979013,889.3387390136719,974.6827037118817,803.9947743154621
411,2020-05-22,827.1243632909232,846.8780273827736,810.6305185209065,816.2744140625,21023716,0.0,0.0,851.4175170898437,847.3821889111018,34.53978868881555,-24.17486226920869,-17.579614734624947,883.6899597167969,972.7840863477164,794.5958330858774
412,2020-05-26,833.9360177726579,848.2890589186868,825.9080456062351,829.4598388671875,19002576,0.0,0.0,845.2481506347656,844.1235798122083,39.230373773936414,-24.230118354196975,-18.909715458539353,879.5227142333985,970.6562686659169,788.3891598008801
413,2020-05-27,836.7579871544336,885.3150190541187,834.0819964586052,879.33056640625,28012877,0.0,0.0,845.4525024414063,850.524850102034,42.640725407376515,-20.018991798246134,-19.13157072648071,878.2552703857422,968.6175123303652,787.8930284411191
414,2020-05-28,895.2405143521886,924.4331398201948,889.3533467613171,919.8109741210938,37744403,0.0,0.0,847.16513671875,863.1223271964085,53.25930388873657,-13.262333148402604,-17.95772321086509,878.9291320800781,970.367618053426,787.4906461067303
415,2020-05-29,918.5946140781128,929.2985767421588,898.5976775251552,926.0387573242188,26512583,0.0,0.0,852.8041809082031,874.5616781287376,53.61023049268764,-7.320713800858243,-15.830321328863722,877.6908813476563,965.6351484354515,789.7466142598611
416,2020-06-01,948.7603047227916,968.2220545632592,940.0998022867648,961.0698852539062,19595115,0.0,0.0,862.4863952636719,890.2904430605864,60.69993297071261,0.21233394218859303,-12.62179027465326,877.0024230957031,961.9076136968397,792.0972324945665
417,2020-06-02,960.1454682470924,977.9529579917154,948.95496176261,974.0606079101562,20811797,0.0,0.0,878.4790893554688,905.5213821241446,64.84993264070899,7.14817162863892,-8.667797893994825,880.7974670410156,975.8618181905824,785.7331158914487
418,2020-06-03,992.5493224963316,1018.092871237046,988.1217859264516,994.73876953125,25273044,0.0,0.0,897.1234497070312,921.7427252890727,64.33333909879718,14.150311807128787,-4.104175953770103,886.1883758544922,994.0779259697256,778.2988257392587
